SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
497,Dogecoin,DOGE,05-11-2021,0.54665073,0.44503421,0.45048767,0.49523086,14566975476,64161634641
498,Dogecoin,DOGE,05-12-2021,0.51997503,0.38537602,0.49374215,0.38537602,8621337859,49932901319
499,Dogecoin,DOGE,05-13-2021,0.51946095,0.35717463,0.39217599,0.49037394,18663174069,63544125614
500,Dogecoin,DOGE,05-14-2021,0.58968988,0.46462199,0.48707005,0.55960438,20466177002,72522897885
501,Dogecoin,DOGE,05-15-2021,0.56267582,0.49129942,0.55966842,0.50797205,9836892944,65838461456
502,Dogecoin,DOGE,05-16-2021,0.54814535,0.45102325,0.50790986,0.51489521,9541552064,66742824282
503,Dogecoin,DOGE,05-17-2021,0.51522146,0.45855106,0.51341305,0.48789165,7330830504,63249211418
504,Dogecoin,DOGE,05-18-2021,0.51559882,0.47038424,0.48695351,0.47611501,4802902841,61729644541
505,Dogecoin,DOGE,05-19-2021,0.68473451,0.21826701,0.47643534,0.33312345,15072620946,43194982873
506,Dogecoin,DOGE,05-20-2021,0.43319208,0.29625272,0.3302522,0.40019368,12415484460,51897302336
507,Dogecoin,DOGE,05-21-2021,0.41197455,0.31476616,0.39812371,0.35938192,7452862203,46609753575
508,Dogecoin,DOGE,05-22-2021,0.36051699,0.31816884,0.35871667,0.34237123,5243222352,44408253680
509,Dogecoin,DOGE,05-23-2021,0.35086283,0.24943722,0.34252179,0.30807063,7143545371,39963404929
510,Dogecoin,DOGE,05-24-2021,0.37148511,0.29629074,0.30671532,0.36616223,6821088755,47504120043
511,Dogecoin,DOGE,05-25-2021,0.38001017,0.32349721,0.36604128,0.34630195,5544552739,44932307822
512,Dogecoin,DOGE,05-26-2021,0.36591973,0.33885732,0.34639616,0.35369307,3355793260,45896157271
513,Dogecoin,DOGE,05-27-2021,0.35346291,0.32814405,0.35346291,0.33294531,2485942309,43208473793
514,Dogecoin,DOGE,05-28-2021,0.34787881,0.30151795,0.33365093,0.31120487,3289455640,40391360016
515,Dogecoin,DOGE,05-29-2021,0.3179185,0.28179255,0.31139811,0.30310971,2470710737,39344899569
516,Dogecoin,DOGE,05-30-2021,0.31032434,0.28768016,0.30296943,0.30222359,1929947933,39232589726
517,Dogecoin,DOGE,05-31-2021,0.32916285,0.29433017,0.30194858,0.32581045,2440829325,42298953606
518,Dogecoin,DOGE,06-01-2021,0.38307865,0.3123596,0.32574441,0.37007655,5796031087,48050998401
519,Dogecoin,DOGE,06-02-2021,0.44459,0.35258814,0.37030194,0.42337353,11425588479,54976914119
520,Dogecoin,DOGE,06-03-2021,0.44076295,0.37881918,0.42373928,0.39996289,6809900030,51942452228
521,Dogecoin,DOGE,06-04-2021,0.40098194,0.35144232,0.40098194,0.37632255,5889983048,48877461705
522,Dogecoin,DOGE,06-05-2021,0.39388581,0.36048813,0.37675215,0.3721774,3464039041,48345164969
523,Dogecoin,DOGE,06-06-2021,0.37679823,0.36725393,0.3716764,0.37180708,1836611411,48302113586
524,Dogecoin,DOGE,06-07-2021,0.37967759,0.32980618,0.37156634,0.33104994,3043974994,43011807788
525,Dogecoin,DOGE,06-08-2021,0.34143501,0.29666006,0.33182177,0.32768651,3918487504,42579375329
526,Dogecoin,DOGE,06-09-2021,0.353762,0.31313147,0.32642343,0.34333093,3154332929,44616868086
527,Dogecoin,DOGE,06-10-2021,0.34452856,0.32327813,0.34333929,0.3263507,2114010549,42414763171
528,Dogecoin,DOGE,06-11-2021,0.33322266,0.3115018,0.326364,0.31935918,1834446577,41510465777
529,Dogecoin,DOGE,06-12-2021,0.31933176,0.30180358,0.31889334,0.31208361,1605633791,40569059978
530,Dogecoin,DOGE,06-13-2021,0.33002575,0.3078921,0.31248462,0.32438177,1484851447,42172193662
531,Dogecoin,DOGE,06-14-2021,0.33692666,0.32008656,0.32390277,0.33208479,1613812023,43173647089
532,Dogecoin,DOGE,06-15-2021,0.33049503,0.31697569,0.3267852,0.32838122,1687965230,42701157582
533,Dogecoin,DOGE,06-16-2021,0.32139252,0.30548451,0.32037776,0.30776119,1391720788,40024275630
534,Dogecoin,DOGE,06-17-2021,0.31401057,0.30331583,0.30774912,0.30649565,1120766442,39863941887
535,Dogecoin,DOGE,06-18-2021,0.30775155,0.28048082,0.30642788,0.29347221,1846213589,38174078175
536,Dogecoin,DOGE,06-19-2021,0.29780315,0.28618894,0.29364877,0.28735578,1003248258,37382435534
537,Dogecoin,DOGE,06-20-2021,0.28972659,0.2564666,0.2863944,0.28090031,1963503800,36545750822
538,Dogecoin,DOGE,06-21-2021,0.28088891,0.16649053,0.28065974,0.17869117,5640232167,23250576500
539,Dogecoin,DOGE,06-22-2021,0.21612161,0.16465379,0.17868229,0.19103065,5992850344,24858743142
540,Dogecoin,DOGE,06-23-2021,0.24711037,0.18097941,0.19067143,0.23217351,5098674891,30217348680
541,Dogecoin,DOGE,06-24-2021,0.26868954,0.22252695,0.23496975,0.26278229,3844648059,34205589763
542,Dogecoin,DOGE,06-25-2021,0.28914532,0.23000565,0.26348025,0.23915293,5542163262,31131171916
543,Dogecoin,DOGE,06-26-2021,0.25512667,0.23097211,0.23767328,0.2447839,2649457302,31867533719
544,Dogecoin,DOGE,06-27-2021,0.26689135,0.24089435,0.24604547,0.26444968,2167521670,34431598886
545,Dogecoin,DOGE,06-28-2021,0.26698212,0.25076178,0.26491829,0.2568567,1932994784,33446496885
546,Dogecoin,DOGE,06-29-2021,0.27493964,0.25298763,0.25706059,0.26276884,2192562738,34221491748
547,Dogecoin,DOGE,06-30-2021,0.2635378,0.23826783,0.26341739,0.25421537,2047763830,33111043725
548,Dogecoin,DOGE,07-01-2021,0.26009185,0.23867681,0.25382802,0.24454948,2463946548,31852848923
549,Dogecoin,DOGE,07-02-2021,0.24799679,0.23884833,0.24398217,0.24526382,1321470954,31949253278
550,Dogecoin,DOGE,07-03-2021,0.25021383,0.24245441,0.24510558,0.24641099,917015818.9,32104908915
551,Dogecoin,DOGE,07-04-2021,0.25256665,0.24342506,0.24642478,0.24648301,973511518.6,32117665811
552,Dogecoin,DOGE,07-05-2021,0.24641907,0.22783804,0.24641907,0.23161442,1267949362,30183443827
553,Dogecoin,DOGE,07-06-2021,0.24190981,0.22984153,0.23121617,0.23442176,1265920169,30552518424
